id,name,artists,stream_counts
7yfJG16maztJXFzCQ3RJEa,Cozy Calming Nocturnal Rain,['Drip-Drop'],34982783
5431aNwjj7msmgVrCwgEcq,Mungkin Takut Perubahan,['Lomba Sihir'],35167600
15Xn4r9FY3725iHIfyq5hE,คำถาม,['PUNYARB'],32134619
3vL1XiH3NywbIFaq8w3rJG,Laksana Surgaku,"['Dudy Oris', 'Krishna Balagita']",60279459
4H8xQ7eeZ79T1WFhruPzR6,Ambient Noise 100 Hz,['Suburban DZ'],24246496
5rF6YUIlgiat22OT1lWspJ,Seventeen Going Under,['Sam Fender'],260113688
4IeuTj1pEHuL9vJSiEqEfR,Ligaya,['mrld'],135554821
2ouFrmMwYik8nQX2n9SeZu,On My Knees,['RÜFÜS DU SOL'],151619631
4MQmxIxM5CXKjdq4IrCWhd,Касета,['SadSvit'],20123668
559DoWFlgAAeDImHpfhlVu,Седьмой лепесток,['Антон Токарев'],15958443
3WGLBj9VnnfAs9anq5GFDN,Mouse Repellent,['Ultrasonic Pest Repeller'],6226466
5YooS9GIteTPkXqntp6cns,Лилии,"['МОТ', 'JONY']",29213245
4jkq9bTWSn4phpLK9B5DhO,Август - это ты,['МОТ'],26130803
3mcw4dkjfzj5B4Ago9NSmN,ТОЛПЫ КРИЧАТ,"['uniqe', 'nkeeei', 'ARTEM SHILOVETS']",41096168
7vIDhgD7WWTMpvgJebImoN,All For Me,['Mariah the Scientist'],19198663
0nqWnlvSpyqbk2Xp9mncVL,Пополам,"['BRANYA', 'MACAN']",36556862
5pebgx4IJ5YvZH2sYOHDRf,Your Eyes,"['Barney Sku', 'Taqiya Zaman']",100557362
2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")","['Tanishk Bagchi', 'Jubin Nautiyal', 'Asees Kaur']",475393366
0pDVCQpK0jAjhWYrzrz91x,Risalah Hati,['Pamungkas'],162656675
7rvEwAILTqxBpdIyUifkE8,Marmalade,"['Miyagi & Andy Panda', 'Mav-d']",40029452
55HtRsp4RUUXnu3IrplXXZ,Only You,"['Xcho', 'Пабло', 'ALEMOND']",18265358
4p1yzpajuKXwZKBQ7PyH9x,Bad,"['Blaiz Fayah', 'Tribal Kush']",81930267
0yPQB0dC23cqu9isXsIV1l,Бесприданница,['DEAD BLONDE'],25613753
0i8YObgqnjZYoYJOQbwLHq,Дом Периньон,"['Poshlaya Molly', 'Eldzhey']",35159198
2sNdwUjGOIxflMLZRmwRY9,Virtual Diva,['Don Omar'],442186010
1ChhR2PXLSHpeIqFJddF8k,99 Problems,"['Big Baby Tape', 'kizaru']",50806663
0z7jhodL97W88al5OI1zh1,Orang Yang Sama,['Virgoun'],128065314
1lqM76y0TREN56runS7zah,Yang Terdalam,['Noah'],48027642
2vmfvSoZBFAt9hhRoEByLi,Volví,"['Aventura', 'Bad Bunny']",852319399
41dtNH6BYBeE7j1FWE52uo,магия,['ooes'],16447977
3Zf4GutWZ7Hv3wsVQsSQPs,BEBÉ,"['Camilo', 'El Alfa']",448035973
5Z8YDahqRCzMQRwKZPk5dC,Million,"['Big Baby Tape', 'kizaru']",54054375
1zX4htZC4Xj60xoCM9RlX0,Ya Ya,['Yeat'],53566496
42lqBjPYlmL1EXpMDXvhSN,Somebody’s Problem,['Morgan Wallen'],323749387
1ZrnCyms7CBYsCvkkVIkt8,記憶棉,['MC 張天賦'],34616716
0BewsYUbEIKdJmdap9oI7V,Janice,['Dilaw'],54352489
4k3lPl8YTKuY8c1HelVnm3,'Til You Can't,['Cody Johnson'],309402892
0mKnuxVkPi5h0kuvZl44VM,Cover Me Up,['Morgan Wallen'],507910050
0uRrG2jRR5tuifsYIJHEao,Sand In My Boots,['Morgan Wallen'],439748371
2l8WRaQeDx9aYdgGe4c3PE,ไร้รัก,['Highhot'],18713097
6NboFmEGgwlzpVG7dFfJUV,Widodari,"['Denny Caknan', 'Guyon Waton']",83278904
0MT6qJd7wKlWjH7tP7oWHi,EL BARCO,['KAROL G'],394178158
5mkn0uyPYSIftszMBExMM4,Worthy Of It All - Live,['CeCe Winans'],23308735
74UTzZAyhs0ZJhB2BRKOKZ,волна,['тима ищет свет'],1743559
5ddFjrPG8NgQQ6xlOQIVd2,Tú Me Dejaste De Querer,"['C. Tangana', 'Niño de Elche', 'La Húngara']",437738384
7mFrwc86C3vZKobwpK0jdH,Beautifully,['FAVE'],33864649
0X4Gu4i1wgf6UBaZW4SU9t,Seamin Tak Seiman,['Mahen'],101766436
3wgh0Pnf9nI0WY0ayMhEdJ,Ma go,['Moji x Sboy'],71711538
5IpsVW4bsFjOTX1I96KiIJ,Kebutuhan Hati,['Kaleb J'],66604702
1rJZTErhdRMtm2uhfFrCSS,ขอให้โลกนี้ใจดีกับเธอ,['Anatomy Rabbit'],35531583
03DxO8kGNrEGr1VjPSdQs2,Lie,['Kizz Daniel'],72109914
6zf7JLkN833dKAfw7Lth9e,Teman Bahagia,['Jaz'],120396545
0OXINTkSPTozv82CWvDbTa,醉後喜歡我,['冰球樂團'],11246011
2NKBumrcw2HCB9eAtUBpQA,Sugal,['Dionela'],18831166
663vZfMh88Uo2bfTx6wiE4,Pelikula,"['Janine', 'Arthur Nery']",124324596
1b61qgCAPGB8P718XtW5VE,搖啊搖,"['冰球樂團', 'Limi']",9005694
6MYOhVJOLDtwXTEziq1KaR,Cinta Tak Bersyarat - Remastered 2021,['Element'],42228002
3lI1sZnyM1Ju3ApgNo0ITT,Soñar,['Morad'],107972286
01D9gZCXYrAKVIYSgzOGrs,СОЛНЦЕ МОНАКО,['Lusia Chebotina'],36812434
5h5TUj8pU2WhdSeJx9BnX2,Pelele,['Morad'],178567362
6Abmb1Nh7Bc5U6o4iEgSDH,Птичка,['HammAli & Navai'],39330296
1FlL8ycld6uVDDyhV7P5FA,Cúrame,['Rauw Alejandro'],749122918
4nTduFjaTmGysc9WKNuCcs,Vida de Rico,['Camilo'],609607724
7giM1afPSppWJMFLtXriGC,Bandana,"['Big Baby Tape', 'kizaru']",46779997
6KRj0vz2JEk8Ykt1Q0KKZX,เพลงที่เธอไม่ฟัง,['Bedroom Audio'],19609904
3I9YWeC9pFZDI2wsvkXfor,Замигает свет,['KENTUKKI'],21507889
6MSyik7EzWsHQjTOPLFBrr,Rich Off Pain (feat. Rod Wave),"['Lil Baby', 'Lil Durk', 'Rod Wave']",50500424
1JY0oHjgGulg9YULxx8KW7,Bounce,['Ruger'],46396309
0UNq8Fqmv81cnbq0OqPPVV,Не Бруклин,"['МОТ', 'LYRIQ']",25173248
5ioieZofgvXQK70RFhVohl,Attentat,"['PLK', 'OBOY']",129330050
1OoPhcM78evXIxjmSzCnmf,Bloody Samaritan,['Ayra Starr'],87385614
10Eyo4juZQFthKqlJgGMdp,怪盗,['back number'],102224367
2eec9gkxUtVc0rlV5mOpQC,"там, где хорошо",['ANIKV'],14264068
2HFcWS79lLyoeg4l69P4w7,Big Tymers,"['Big Baby Tape', 'kizaru']",23584179
615XWyY2RPfk3iuYcU6qvi,CONTIGO VOY A MUERTE,"['KAROL G', 'Camilo']",242384538
3ZsxUx6uEUq2JaaJZHpY8J,Sewates Konco,"['Lavora', 'Destya Eka']",47701189
6MrJYU78mz1Vth83LDFRlG,分かってないよ,['WurtS'],47606848
07AQkmp456NpEnT8HR7WLy,M4,"['Teto', 'Matuê']",242805456
2H7jZg2HliuQhZjfBblLrZ,Sommergewitter,['Pashanim'],229125113
4XNPw2OPBGxIIhNLnNbZIi,Под Звездопадом,['Tima Belorusskih'],21013713
4tQofG51E0juZBBVr6pral,Tuyo,['Mora'],353576566
72zMiRlmrOveF6myrNczTW,Тает Ещё,['Tima Belorusskih'],16414381
4Z8HZSApeddaRM2ovivUj4,La Old Skul,['Rauw Alejandro'],303905893
0804TKuFIEjRKIn05DmH2J,Дело в том что,['Chernoburkv'],9635241
45FSW9JohxF1SMTGWLw8Ue,เติบโต (โดยไม่มีเธอ),"['Saran', 'BlackHeart', 'DAVIDBOIE']",18848057
2hZcfgWVxNZ7Q8xVn6xo70,DreamKeeperc,['FRIENDLY THUG 52 NGG'],5713424
0rJ0G0gJomdi076uYy4c6A,Тебе лучше не знать,['Tima Belorusskih'],14126098
6skNbV22epX2yHu4O2hYSx,題名のない今日,['HIRAIDAI'],55568155
5kbOFqQ15vDh2FODZ3l1IF,Заманчивая,['MATRANG'],15450470
6ngGiVX91DRmGDH4G5EgeO,Son Of A Sinner,['Jelly Roll'],236253232
3gAEAmxdP1GIjgQ3Zud2mE,Démons,"['Angèle', 'Damso']",94262016
53yiHIP3ptxWtT4ambRcgb,終究還是因為愛,['TRASH'],28200896
4emEXP671dnpn1thHrogSe,Julieta,['LATIN MAFIA'],163568104
2hBkoDhuGk2AtSCprEFDFP,Manila,"['Ray Dalton', 'Alvaro Soler']",109217795
4wvnXoQqjIOoEis5eyTbCl,Lazarus (feat. Boj),"['Dave', 'Boj']",52305526
0Jsz1tS7kTAYJITQcgnCPA,Я диско шар,['Кишлак'],11298254
2gBpbE0zFIR4Rj84hGkVJU,Нету интереса,['10AGE'],35546569
17NQyo1HsqDX7mbzsTWMuX,Mais je t'aime,"['Grand Corps Malade', 'Camille Lellouche']",89825611
4FcKURaYt2r5BuVkU3Atgb,Angin Dalu,['NDX A.K.A.'],37509262
3EohByRFmkLh1Upve1UpSC,寫一條歌，寫你我爾爾,"['Ricky Hsiao', 'EggPlantEgg']",10657383
4iRRAvxPPWXQp3mV1rAbPF,Unang Sayaw,['NOBITA'],115874860
0LpEr3qpmDQ1gEabnsQlGC,La Distancia,['Manuel Medrano'],140535082
4UK1QngWIo1Y4HBjkHDVEd,wild jungle,['blondette'],27671501
25a2Lu7yr7UiZjGhCsZBE0,อยากให้เธออยู่ตรงนี้,"['The BESTS', 'Saran', 'BlackHeart', 'SLOWVXNZ', '-']",16743110
3LvrJEPQ61Vvj1t3Edg20X,Ikaw Pa Rin Ang Pipiliin Ko,['Cup of Joe'],77640568
0fxPhCN2eRixZxxgzZzwiY,Wanna Stay (feat. Dear Sunday),"['Luude', 'Dear Sunday']",33867864
7fu7J4k1mdnmpfVXFuEShk,Un homme,['Jérémy Frerot'],46126431
1qMLUAqdNWffblAINXGH1O,Братик,['Bittuev'],24372612
345pDhxKVhsOcs9VEnBkLa,Locura y Maldad,['Cris Mj'],144043698
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,"['Mora', 'Bad Bunny', 'Sech']",766016165
3n348I4uE5GZ3tprVdqzPO,Casablanca (feat. Morad),"['Baby Gang', 'Bobo', 'Morad']",131518585
03ZfZqyXvICBNpaEw9L0Wj,На часах ноль-ноль,['Dabro'],18208812
1X3VD4oXVFe314hJ9AcvVy,กอดกัน,"['K6Y', 'Lazyloxy', 'Jayrun']",23079905
7D8k995g6jdie4NF1E7Tpu,Лёд,"['WENARO', 'LXNER']",38393896
07OqyOeHz7LOGVuXUx4pr3,Сан Ларан,"['Платина', 'Дора']",18324573
2CEf2gU5ZJamLXa3NrgAvA,Desenfocao',['Rauw Alejandro'],232989569
1ZrkOlKJ9db1cHnL1xEyfd,P A S C O M M E Ç A,"['Tayc', 'Tiakola']",95385321
2WrqTrNIHqfcMCgmEo0A7E,FRIKI,"['Feid', 'KAROL G']",331031276
0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRAT,['MORGENSHTERN'],23392952
0mFPYrKpJbuRo0KOFrWVkT,Когда ты улыбаешься - Dневник Dжессики Remix,"['КИССКОЛД', 'Dневник Dжессики']",14593054
108TCF0NVAH4MDYwub3pph,Éternel,['Hatik'],46447434
46vfSYsDJZaNQcD4YvT8GD,Best life,"['Naps', 'GIMS']",139026051
5DkZZnIip2biMlFXb8zgJy,Where Are You,"['Ollane', 'Miyagi & Andy Panda']",17401818
6TKDFOO6Rv6VuB9PxcXQO3,G Wolf,['Flow G'],70444038
2Jy4EdqIZswDZvVDh5dx3A,Dimension (feat. Skepta & Rema),"['JAE5', 'Skepta', 'Rema']",44733210
6GyZQ9o0dBU9V0NIjGPz2r,Домино,['FACE'],20300075
1LqDW54jByEjfZJMadiLJU,UNE HISTOIRE ÉTRANGE,['Laylow'],49249862
3rIl1xa1Bzsp5zMkd0CT2Z,Wenn Du mich lässt,['LEA'],76537256
2tMoOS9grHtn4upzb4LwMG,"Adiye - From ""Bachelor""","['Dhibu Ninan Thomas', 'Kapil Kapilan']",207109712
47iHvzU9Po0e6raFlgLBOF,astral step,['shadowraze'],49581620
2jZ2MrAk8iNZk1dsI0Vr5z,Cold Outside,"['Timaya', 'Bnxn']",58831943
2AX4m5yewzlDmzODLJ8Lcz,Million Little Miracles (feat. Joe L Barnes),"['Elevation Worship', 'Maverick City Music', 'Joe L Barnes']",52414825
4dyzxv5SsdBtunuU3qj7Ti,Me Hace Daño Verte,['Fresto Music'],166772341
5SqWIPYUFoRyNqGdETmtJ7,TRAXXXMANIA,['GONE.Fludd'],34527113
1SRkMfpmXlfl0p3KPHpB3B,Yowes Modaro,['Aftershine'],59583102
4aqkICleG6HLRc2ygpWqN1,Na Na Na,['BINI'],56002286
2XvtKqNuL8vCkekyzmb8OJ,キケンナアソビ,['Creep Hyp'],33164999
5YoDQgB4j7oBHWXH3DcwFD,TDB,['OBOY'],170004891
1WH3iquIQXnSPwUzlROT8R,Quiéreme Mientras Se Pueda,['Manuel Turizo'],578375282
4CUX44NA1CPEzd0ibMLQsL,Make Me Feel Good,"['Belters Only', 'Jazzy']",118017325
53rHB42qfLOqmbbePg4aKx,Mesdames,['Grand Corps Malade'],41204011
3v9eCrcYmTjYjy68TWHj5b,FUM22 NOCIVE,['Green Montana'],67014210
3HgvO4B5LLmdPOT2d8cSZd,Mónaco,"['LAGOS', 'Danny Ocean']",533827700
2BDrpeAnTxCurLt38yDSrE,Kagome,['Lo ki'],124267221
7nRFsITVaSHko2Fw2Gcy59,Destri,['Gazzelle'],150111447
4rGKCr6pj3tKNWJvICbOaZ,Moment,['Nicolas Binder'],51049777
04c3lDFrcmBuZ3r8m1t3yA,Маша,['СЕРЕГА ПИРАТ'],16544513
51K6oQ8WNneTfUaaQnzQdq,Почему ты еще не фанат?,['СЕРЕГА ПИРАТ'],18882514
48nIqwRQyLtqEcGzJWykLL,Streetside,"['Bru-C', 'Bou']",91555345
1z89jCXIK0JzyBtaa7Sn58,Wonder,['Megan Moroney'],44053630
4blQwVErtSbSC27wvSxsyx,The Goat,['Monaky'],8607295
4XeskUroaTIAkwJ9zR5mrt,The Suitor,['Monaky'],10370434
559wXxr2rb04rn7t3M3HPx,Guilty Conscience,['KNEECAP'],3930773
3JCaq3KDSROg3TXhdiDa9n,Ley Seca,"['JHAYCO', 'Anuel AA']",453409167
5xSt1wxZobFcLzHrFakv6z,COSAS QUE NO TE DIJE,['SAIKO'],234479743
5ISgcj2vuSrL3FjHHnDPZU,Ты была права,['Basta'],22143702
0wpkj8A7T1CjIul0XQtkqK,Молодість,['SadSvit'],12411718
0FBQ4NrrHUbR9kus7rzrOj,Dil Diyan Gallan,['Atif Aslam'],281530007
1iZLpuGMr4tn1F5bZu32Kb,Bijlee Bijlee,['Harrdy Sandhu'],212335294
7vK8ch9J5K8GfA8WuiYc2b,Ради бога,['Lida'],2780239
5lVNXUY9TjlESJrM3EeN26,Между нами ничего нет,['Mujeva'],11089701
6HTJgY7iWWlVLSDHsfHePf,Jefe,['Ninho'],171821715
34cJHTFRJkDydQmlxYskMK,Лифон,"['nkeeei', 'uniqe', 'ARTEM SHILOVETS', 'SAGARA']",18359429
6VAS7m73rDopQe7BdrFMpD,"Tiago PZK: Bzrp Music Sessions, Vol. 48","['Bizarrap', 'Tiago PZK']",490220039
0LdDBjHLVBRzc9BY5wA030,Летали,['Ulukmanapo'],10822844
3qPi9H4HOdYIl9Lr4WPLJU,Очи,['Bakr'],15481420
5jzEwSyyymBlf1fa1o39T2,512,"['Mora', 'JHAYCO']",543533568
4PMakIBWXujbe2MIsuZtOc,對等關係 (feat. 張惠妹),"['Ronghao Li', 'A-Mei Chang']",25440874
4ZX6ww7kJCABHIDQfy9Bmd,Mesin Waktu,['Budi Doremi'],190538337
4qsOrxBv09HhNSpsgMRXdC,Esqueça-Me Se For Capaz,"['Marília Mendonça', 'Maiara & Maraisa']",325001801
5rTC3tKShDyYK0wk0rq96X,Running (To You),"['Chike', 'Simi']",25546667
5pIo1bE9nrMBuQq763oXaS,Трап Трап,['LOVV66'],24025584
7scINjDU13FTbCakH7bf2E,Outside,['Bnxn'],25312766
3YvE7uo4ffseBoJPh8IhHp,Presepada,"['Marília Mendonça', 'Maiara & Maraisa']",227910084
0gDyskuhux7JfUcGzn0gY9,Olorun Agbaye - You Are Mighty,"['Nathaniel Bassey', 'Chandler Moore', 'Oba']",21205874
0AZipk5RErjEcDCbCmdfuf,So Icy Nihao,"['Big Baby Tape', 'kizaru']",18443765
5X1FYw7MXEgnPmQAYwAa0q,Aomine Daiki,['quiizzzmeow'],27860337
29e2gdZN35wxeGgDtkXjIa,Feeling,"['LADIPOE', 'Bnxn']",39261711
0olubSy8HbZBrCJlSHV7ex,Я уёбываю в джаз,['Кишлак'],29096093
5RAIMjdrCEjpjaR5tBATXU,Aloha,"['Maluma', 'Beéle', 'Rauw Alejandro', 'Mambo Kingz', 'DJ Luian', 'Darell']",292390444
40p1mekNnxpT5bE6tRRvky,Ты не верь слезам (LAB с Антоном Беляевым),"['Gruppa Skryptonite', 'Therr Maitz']",7778207
6XmBh5HSdVzEAaqzEftL9t,Adi Penne (Duet) - From Naam Series,"['Stephen Zechariah', 'T Suriavelan', 'Srinisha Jayaseelan']",94545412
1q4zdhfKRPjqIhQso87eDj,Biology,"['Cartoon', 'Jéja', 'nublu', 'gameboy tetris']",4993867
4RgrQ5jGalu6FWsy6WbfDM,DER LETZTE SONG (ALLES WIRD GUT) (feat. Nina Chuba),"['KUMMER', 'Nina Chuba']",43480281
6bW4olKzz8M2BRYNU1ASUi,Easy Peasy,"['FiNCH', 'Leony', 'VIZE']",78479986
1DrfpnLvbwndPScRLwbUE0,Pour Me Water,['Kizz Daniel'],40474326
1MX19fnaW1OUQoglWTYaOo,Dangerous,['Morgan Wallen'],225488100
2FQRZLR31e3423Nmrgv0Pv,DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe),"['KUMMER', 'Fred Rabe']",95352149
11IqNbLOD4s4nVYSuEttFR,"Dear My Friend,",['Keung To'],62358775
7GQY5kKP1uZGWSvZ5tOxsN,Плохая Сука,['GONE.Fludd'],9513068
2oUSzRUIE4GvMw29rLKlWw,Эй,['Кишлак'],20487176
6ivemTXTn27PwVjtd0oqDs,Gul,['Anuv Jain'],167826825
1vG9JrgXfi3OepoOvV1EVh,Всё к лучшему,['Какая Разница'],5622657
0XmK2zPgY1t1msdf1jyhHw,Too Faithful,['Moses Bliss'],16474347
3Zta1ilm1Qte2bSkTAgAqI,Allt det vackra,['Benjamin Ingrosso'],40505754
3GaGWoU1KfVqgl7vnRHP55,Demasiadas Mujeres,['C. Tangana'],460138230
4stWOQpaEynPUlVAb4Jtw9,Тп на аме,['СЕРЕГА ПИРАТ'],17936324
0n9eeQnvzmMcq0l4DeGWQH,Respire encore,['Clara Luciani'],46439654
6Bupao0tigbVrHoTiZdQG2,Lieben wir,['Shirin David'],76097885
3SK45LddxlEkzI8OWO9Eyo,Ingobernable,"['C. Tangana', 'Gipsy Kings', 'Nicolás Reyes', 'Tonino Baliardo']",198858164
2QAsTQ1tydZ6mhYH2FyzfG,Durstlöscher,"['01099', 'AVO', 'Gustav', 'Zachi']",131685517
1v8rbwWMe5hNwOWtzNXSpV,Erotiquement votre,"['Krisy', 'Instagram Followers']",24169528
7szMCHSiozuGAynnWUCtrH,讓我餘生只為你唱情歌,['冰球樂團'],6105495
0hcvwkxhxlIRdeLb1dWJBT,Зима в сердце,['Moya Mishel'],23856851
3wz2vWhYnnBoFmgMkqtzLy,Daku,"['Chani Nattan', 'Inderpal Moga']",302170707
0XwRlvv3KlOu4HWlOH34XG,Lover,['Diljit Dosanjh'],148386207
7eoH5izDZHEstVo7CYx2CW,Lucie From Paris,['Giga Papaskiri'],2965282
5azmv7oUE4Mfu754TabwzB,Kavkaz Style,['Kyanq'],7650149
3UhmuWcFaLS3AO3kI9ynQ2,Insane,"['AP Dhillon', 'Shinda Kahlon', 'Gurinder Gill', 'Gminxr']",268502864
4IbDTrLxImTJfZePAX2nKB,Daddy chocolat,"['Koba LaD', 'Gazo']",128871568
0ptqV9ySE8HVbWblGdv3Eb,TERE TE,"['AP Dhillon', 'Gurinder Gill']",269622108
3jdPpbQPxHGrdxaAruc3i7,В моих мыслях,['MAYOT'],15464549
5ZSHDWYm4sixQLgxHrqODM,Mghayer,['ElGrandeToto'],33642782
5YSR0sWUZk7NuIbkycxndu,NUOVO RANGE (con SFERA EBBASTA),"['Rkomi', 'Sfera Ebbasta', 'Junior K']",166076127
1x3Qb8np6S1UvpSLthwEJN,MI FAI IMPAZZIRE,"['BLANCO', 'Sfera Ebbasta']",190372307
2AilvPt1AQ8PixlCKqkjfj,Elevated,['Shubh'],225778420
6Vcxzw4ifKqYxVrp3ckpVF,HAINE&SEX,['Gazo'],134315126
0aZnyTWJNgdzYoOiaW8HKG,200 COPAS,['KAROL G'],402879071
3szxldqiYs7nkvtmooRod8,"Oo Antava Oo Oo Antava (From ""Pushpa - The Rise"")(Telugu)","['Devi Sri Prasad', 'Indravathi Chauhan', 'Chandra Bose']",163683299
23SqoExnmW4BTJEYzMJze8,Blaues Licht,"['RAF Camora', 'Bonez MC']",200928318
0s76ExpXyMGVBlKLUr683e,Faasle,['Aditya Rikhari'],135625666
1xEpgyKx4ZHtefFAh0SmU5,Martılar,['EDIS'],156487993
43P3UXmnT6x32JQQK3Bjlu,Sheraton,['Marwan Moussa'],3631230
7EHEVPIFS6mOq4BOhlVL3i,letzter song,['CRO'],65839745
48CyRwHedbT346MyVHAgsC,Lil Sky!,['ENCASSATOR'],4916267
1bwhDrXcAtqePp8mNJ0pTe,La kiffance,['Naps'],245581108
0H4ADSfnvXckQAbSUxeRmf,Wenn du mich siehst,"['RAF Camora', 'Juju']",72799356
6a3kNt1UlUOapDKmEr3JzZ,Madonna,"['Bausa', 'Apache 207']",155379196
1zE2dRkxtOLEOubAmqcHX3,Первый раз - remix nevroz,"['JojoHF', 'nevroz']",24905509
1Sym1HsTqsa2pYKhYL1j15,Me Gustas Natural,"['Eladio Carrion', 'Rels B']",317203452
2NTVtNcpC0i1R7LVGaCZCF,Jugnu,"['Badshah', 'Nikhita Gandhi']",183383981
4jQj2GzSDoaibN5qTrQh0c,Be My First One,['TalkinToys'],2798977
0int0g8dikLn0uhd1b1iZu,Feel Good,['Mohbad'],23047225
09iCConrp2c78DObRUgiNP,Señorita,['Josman'],41759153
3yCKABoZU3FVFuyVBc5VlM,плачь,"['rizza', 'Sqwore']",32506484
3F2faX6azxjkbS3jUT8cFi,ОНА ЗАБЫЛА ЕГО,['LOVV66'],11385563
49y9IcSwgoYR8YBBvwllP2,Афган,['Max Korzh'],13196334
3fUXFATO3dikFJ7gJuXLLu,Умираю не с тобою в постели,['курящих нет'],5364928
4qIMmEjV8gaEsfZML9LALx,"Bodhai Kaname - From ""Oh Manapenne""","['Vishal Chandrashekhar', 'Anirudh Ravichander', 'Shashaa Tirupati']",76578807
5DfEC4lFDrovZb80WawyDH,Det stora röda huset,"['Benjamin Ingrosso', 'Moonica Mac']",32522412
3auzaPW4fXa8oI4KbTalAU,psiblades,"['shadowraze', 'babyswishh1']",28325655
1mSviQV9iQnGSRyvTIuxAj,Problemón,"['Alvaro Diaz', 'Rauw Alejandro']",363265022
2XhuwL70EFtMKWWFeC4diK,Cicciolina,['Erika Vikman'],13118039
0r6tglSiN3TZTyRMvMCR5B,Dip,['Madrigal'],131604928
075qcpR3BnxD5CWUIx1HTr,This Bar,['Morgan Wallen'],326803216
7xp8x6Ln0mUvx5BEjDQEYO,amore çok,"['ALCATRAZ', 'Pashanim']",22649428
7dGsBUADSyHoD7zdkKi9Ef,Mr Reggae,['L.A.B.'],26380483
1J6M0Lw3Gyam7qL4ndlXbF,長成什麼樣子算愛情,['Mixer'],9450971
05PeuyOcr9GzSv8PmPwCSx,Verschwende deine Zeit,['Edwin Rosen'],29864787
3YAnNBdk0uHyakXXzMbNJq,Millones,['Camilo'],206079279
1Xn2GNoMUPxjgxweGjypQ8,Son Seslenişim,['Yüzyüzeyken Konuşuruz'],58599051
4HXOC6HwBZWZ7RrSe54VuI,Petite Marie (Fanzine Remix),['Biga*Ranx'],43962166
2R5kWKlRKal6lZOkdQxUSc,SAGROTAN (feat. reezy),"['KALIM', 'reezy']",30232141
6ZYxNjuAU9Vy3VtF6W1dtE,We Rollin,['Shubh'],293534602
5W7DOVGQLTigu09afW7QMT,295,['Sidhu Moose Wala'],316067188
3zqOg7EyuhEsvZCRbS6w7j,Talking to the Moon,['Bruno Mars'],1650804440
6KG94erD7rkZHp0Cqe5MJz,Ransom,['Lil Tecca'],1636265120
5qFOdxS3v8Dny9T4p2CUIy,Mon poto - Extrait de la BO de « En Passant Pécho »,"['Kore', 'Ninho']",84448650
44IkrAeQhRxZpuyshIeVEW,2011,"['Dardan', 'Nimo']",41010267
6lX6l7OuA3qrnIRfdsr0dw,Medallo,"['Blessd', 'Justin Quiles', 'Lenny Tavárez']",487709219
3KeMulXbLDJBQdY5PZbGEh,Param Sundari,"['A.R. Rahman', 'Shreya Ghoshal']",153285839
4RfNkaV3HjtmlTnP3yJhXV,Какая ты красивая,['akha'],4816623
3jf5303mzzJ96O8xFTcEn4,"Mann Bharryaa 2.0 (From ""Shershaah"")","['B Praak', 'Jaani']",181155936
7aWiJeMyxxPEyjwvZyauAF,Cosa Guapa,['Rauw Alejandro'],204381930
7GIlBNE6pZRfoRfo4oL7f0,King Kong,['HBz'],77464627
2oYeOallQ7RGp2fGGE5C5p,Tout ou rien du tout,"['Dadju', 'Ocevne']",12524924
4DRF0J8DUc5GPzcbOTD1gu,Salomé,"['Tayc', 'Marcus']",61178220
5zNNTPRMCQuDoHCv43jrKJ,Вали,['Канги'],16987974
0SaMca4zsaUTTzNv5haull,Mizane,"['Stormy', 'Inkonnu']",10131276
3D0pmiK3zyF9PudyJ8mkor,Ma Belle,"['AP Dhillon', 'Amari']",123800291
6KOzO2mUwSwe8a9GiJAn7X,Kan Inte Gå,['Bolaget'],104487782
4ltlMh1fmktbnPXZJrdwwz,Кайфую,['VESNA305'],9009217
6duzK7XfPZU0bKFPbxeUkc,Nous deux c'est mieux <3,['Livaï'],38786067
0Kvkx0NcqsdYOhQzYfDuDZ,Fixette - Bonus,['Ziak'],111320992
2MnLkFqY9Rpg9s3Zv6ZJdK,Botella Tras Botella,"['Gera MX', 'Christian Nodal']",719385526
3tVfeeaDLYRwDVkFZ7bKKw,МАМ,['TEKSIDR'],12062761
6VRdPW2Y7g7LufDPRXmbhr,В новых адиках,['FACE'],16574611
1OeGvzNcGC2s6F41lmCdjA,Кожура,['OM.'],22706003
00tb61Up4glc40ZmmFzZw6,Santa Fe,['ElGrandeToto'],10648589
6F70m9aMK4PSJKBfp1H8DZ,Asibe Happy,"['Kabza De Small', 'DJ Maphorisa', 'Ami Faku']",21965938
6qZyM6JV8ohLC4S2EL5sFh,Barbaadiyan,"['Sachet Tandon', 'Nikhita Gandhi', 'Madhubanti Bagchi', 'Sachin-Jigar']",146560159
6fuO9uk9wbjCHvQJqk2Qpx,paris freestyle - skrilla remix,"['Pashanim', 'skrilla']",120706541
5LYRIyhmlrDAQsYdHEvP0f,Mona Lisa,"['Booba', 'JSX']",101918943
4WZE6JnKn3jacgnaJOTF9T,Chanakya,['Rishab Rikhiram Sharma'],7761099
49fISKy929BYDg6Daogw17,Ysl,['OBOY'],32466173
